SCORE                DOCUMENT ID
0.039756647695049    KPS-31072019-154
0.039283451939131    KPS-30082019-641
0.039283451939131    KPS-30082019-709
0.039283451939131    KPS-30082019-711
0.038714524196395    KPS-30082019-672
0.038152264890419    KPS-30082019-694
0.037932331966320    KPS-30062019-057
0.037932331966320    KPS-30062019-065
0.037932331966320    KPS-31072019-305
0.037932331966320    KPS-30082019-727
0.037253068277228    KPS-31072019-204
0.037253068277228    KPS-30082019-494
0.036972660648594    KPS-31072019-185
0.036972660648594    KPS-31072019-240
0.036889571649879    KPS-30082019-484
0.036144250948818    KPS-31072019-138
0.036144250948818    KPS-31072019-413
0.036144250948818    KPS-30082019-514
0.035824980190414    KPS-31072019-159
0.035824980190414    KPS-31072019-254
0.035824980190414    KPS-31072019-271
0.035824980190414    KPS-30082019-568
