SCORE                DOCUMENT ID
0.019927793758856    KPS-30062019-024
0.019927793758856    KPS-30082019-460
0.019867953684344    KPS-30082019-687
0.019867953684344    KPS-30082019-701
0.019727509341363    KPS-31072019-338
0.019492706503690    KPS-31072019-428
0.019492706503690    KPS-01092019-795
0.019492706503690    KPS-01092019-798
0.019109613018955    KPS-31072019-383
0.019109613018955    KPS-31072019-387
0.019109613018955    KPS-30082019-558
0.019109613018955    KPS-30082019-586
0.019109613018955    KPS-30082019-689
0.019109613018955    KPS-30082019-753
0.019109613018955    KPS-01092019-777
0.018931404070913    KPS-31072019-331
0.018931404070913    KPS-31072019-388
0.018931404070913    KPS-31072019-450
0.018931404070913    KPS-30082019-526
0.018931404070913    KPS-30082019-688
0.018931404070913    KPS-30082019-690
0.018822271911484    KPS-30082019-507
0.018346076709355    KPS-30062019-088
0.018346076709355    KPS-31072019-179
0.018346076709355    KPS-31072019-416
0.018346076709355    KPS-31072019-434
0.018346076709355    KPS-30082019-518
0.018346076709355    KPS-30082019-565
0.018346076709355    KPS-30082019-695
0.018346076709355    KPS-30082019-707
0.018346076709355    KPS-01092019-789
0.018318401531266    KPS-31072019-182
0.018154132368007    KPS-31072019-178
0.018154132368007    KPS-31072019-211
0.018154132368007    KPS-31072019-432
0.018154132368007    KPS-30082019-515
0.018154132368007    KPS-30082019-601
0.017935014382970    KPS-30062019-020
0.017935014382970    KPS-31072019-155
0.017935014382970    KPS-31072019-308
0.017935014382970    KPS-31072019-374
0.017935014382970    KPS-30082019-582
0.017935014382970    KPS-30082019-595
0.017935014382970    KPS-30082019-644
0.017935014382970    KPS-01092019-779
0.017776590138624    KPS-30062019-115
0.017776590138624    KPS-31072019-152
0.017776590138624    KPS-30082019-573
0.017199446915021    KPS-31072019-319
0.017199446915021    KPS-30082019-462
0.017199446915021    KPS-30082019-531
0.017199446915021    KPS-30082019-562
0.017199446915021    KPS-30082019-584
0.017198651717059    KPS-30062019-005
0.017198651717059    KPS-30062019-023
0.017198651717059    KPS-30062019-066
0.017198651717059    KPS-31072019-139
0.017198651717059    KPS-31072019-194
0.017198651717059    KPS-31072019-251
0.017198651717059    KPS-31072019-391
0.017198651717059    KPS-31072019-396
0.017198651717059    KPS-30082019-722
0.017198651717059    KPS-01092019-762
0.017198651717059    KPS-01092019-764
0.016938624695027    KPS-30062019-105
0.016938624695027    KPS-31072019-248
0.016938624695027    KPS-31072019-259
0.016938624695027    KPS-31072019-265
0.016938624695027    KPS-31072019-301
0.016938624695027    KPS-31072019-350
0.016938624695027    KPS-31072019-409
0.016938624695027    KPS-30082019-467
0.016938624695027    KPS-30082019-505
0.016938624695027    KPS-30082019-512
0.016938624695027    KPS-30082019-521
0.016938624695027    KPS-30082019-583
0.016938624695027    KPS-30082019-607
0.016938624695027    KPS-30082019-618
0.016938624695027    KPS-30082019-673
0.016938624695027    KPS-30082019-708
0.016909293721169    KPS-30082019-468
0.016730908365763    KPS-31072019-228
0.016730908365763    KPS-31072019-368
0.016730908365763    KPS-31072019-377
0.016730908365763    KPS-31072019-443
0.016730908365763    KPS-30082019-702
0.016243171066112    KPS-30062019-076
0.016243171066112    KPS-30062019-077
0.016243171066112    KPS-31072019-144
0.016243171066112    KPS-31072019-199
0.016243171066112    KPS-31072019-235
0.016243171066112    KPS-31072019-274
0.016243171066112    KPS-31072019-355
0.016243171066112    KPS-31072019-376
0.016243171066112    KPS-30082019-474
0.016243171066112    KPS-30082019-501
0.016243171066112    KPS-30082019-534
0.016243171066112    KPS-30082019-540
0.016243171066112    KPS-30082019-544
0.016243171066112    KPS-30082019-569
0.016243171066112    KPS-30082019-589
0.015942235007085    KPS-30062019-026
0.015942235007085    KPS-31072019-161
0.015942235007085    KPS-31072019-217
0.015942235007085    KPS-31072019-288
0.015942235007085    KPS-30082019-455
0.015942235007085    KPS-30082019-617
0.015942235007085    KPS-30082019-622
0.015942235007085    KPS-30082019-740
0.015685226592903    KPS-30062019-091
0.015685226592903    KPS-30062019-111
0.015685226592903    KPS-31072019-212
0.015685226592903    KPS-31072019-295
0.015287690415164    KPS-30062019-032
0.015287690415164    KPS-30062019-053
0.015287690415164    KPS-30062019-072
0.015287690415164    KPS-30062019-122
0.015287690415164    KPS-31072019-148
0.015287690415164    KPS-31072019-200
0.015287690415164    KPS-31072019-205
0.015287690415164    KPS-31072019-213
0.015287690415164    KPS-31072019-352
0.015287690415164    KPS-31072019-364
0.015287690415164    KPS-31072019-398
0.015287690415164    KPS-30082019-508
0.015287690415164    KPS-30082019-530
0.015287690415164    KPS-30082019-581
0.015287690415164    KPS-30082019-699
0.015287690415164    KPS-01092019-768
0.014945845319142    KPS-31072019-264
0.014945845319142    KPS-31072019-386
0.014945845319142    KPS-31072019-394
0.014906187326351    KPS-30082019-523
0.014639544820043    KPS-31072019-382
0.014332209764216    KPS-31072019-249
0.014332209764216    KPS-30082019-679
0.013949455631199    KPS-31072019-380
0.013376729113268    KPS-31072019-230
0.013376729113268    KPS-31072019-404
0.013376729113268    KPS-31072019-410
